source_wave,source_task,source_call_id,problem,direction,model,variant,sample,seed,temperature,reasoning,response_id,finish_reason,warm_accepted,warm_timed_out,warm_duration_ms,warm_message_count,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_ms,candidate_sha256,error
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,3,3141,0.2,"{""effort"": ""medium""}",gen-1788449698-CumWSh01eSCMCuAHfovw,stop,True,False,661,0,830,741,1571,0.00024661,5918,448e744dfc7531c623fbf9118dd4f850d5cd1b2084ebc83a59e74f178808f770,
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,4,3141,0.2,"{""effort"": ""medium""}",gen-1788449698-uHssOa4XuF2Nb4N4rqbc,stop,True,False,491,0,830,717,1547,0.00024037,6535,7f35fb472a8547bfd2a7f474a63950846c8cb9597100f7bb9b1b06188f3286bc,
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,5,3141,0.2,"{""effort"": ""medium""}",gen-1788449697-NGYZJy5DlbfCGrCKQI1Y,stop,True,False,327,0,830,765,1595,0.00025285,5778,2ad8abec6bd21256b20f12b19a30e8dde00e35d7a9e990e42489e8b94cd5868b,
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,6,3141,0.2,"{""effort"": ""medium""}",gen-1788449697-WdUQUWNu2495Qb2fjHn3,stop,True,False,395,0,830,676,1506,0.00022971,6348,2ad8abec6bd21256b20f12b19a30e8dde00e35d7a9e990e42489e8b94cd5868b,
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,7,3141,0.2,"{""effort"": ""medium""}",gen-1788449698-GqljQd2zMrF5Fm0stUhn,stop,True,False,494,0,830,615,1445,0.00021385,4872,2ad8abec6bd21256b20f12b19a30e8dde00e35d7a9e990e42489e8b94cd5868b,
wave_c,stage3fill-core-p03_sq_ge_two_ab-r3-c1plus-fill-reserve,0fa9fe3965564df8bbc53550a8964459,p03_sq_ge_two_ab,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,8,3141,0.2,"{""effort"": ""medium""}",gen-1788449698-wANniOfhV8yz2CHku2sc,stop,True,False,610,0,830,958,1788,0.00030303,7785,d157f96a703ad3a5f83b345bf9aed02e95ae952125574f96e4c587cde0fc51f6,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,1,1729,0.2,"{""effort"": ""medium""}",gen-1788449935-IgiEfV5eFyKtzE9MPWCa,stop,True,False,13824,0,1035,5852,6887,0.001588795,51783,986a0f1a72ba09e952a8c420995e469b874f02b8c5af1b080b70200e406bb032,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,2,1729,0.2,"{""effort"": ""medium""}",gen-1788449935-Z0saYw4ZCAXMYw2JPNeN,stop,True,False,24111,0,1035,4198,5233,0.001158755,51348,986a0f1a72ba09e952a8c420995e469b874f02b8c5af1b080b70200e406bb032,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,3,1729,0.2,"{""effort"": ""medium""}",gen-1788449928-NgCbwFIBSvul84riCD9H,stop,False,False,4882,1,1035,8050,9085,0.002160275,61517,ad98d891c4649851fde6d031c9751c89de5fe8b6e164c18961f7a3368ca77fb6,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,4,1729,0.2,"{""effort"": ""medium""}",gen-1788449929-R6oFLdGQj09RDoWkoboW,stop,True,False,538,0,1035,7449,8484,0.002004015,54094,e0f25e59a25389a6f128c99cc816436283e8caded020fb2b5e734056a326e511,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,5,1729,0.2,"{""effort"": ""medium""}",gen-1788449931-NtTKNDxzJyra532Bqse2,stop,True,False,9743,0,1035,5296,6331,0.001444235,50591,986a0f1a72ba09e952a8c420995e469b874f02b8c5af1b080b70200e406bb032,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,6,1729,0.2,"{""effort"": ""medium""}",gen-1788449931-jboOsvMP3fOlyRTnC1my,stop,True,False,15269,0,1035,4403,5438,0.001212055,50046,e0f25e59a25389a6f128c99cc816436283e8caded020fb2b5e734056a326e511,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,7,1729,0.2,"{""effort"": ""medium""}",gen-1788449932-AEy0h8o9bKYg3DMpil3T,stop,True,False,52112,0,1035,5230,6265,0.001427075,86477,c0efec662a8100e46bd21b72c98fbecc7631edab63589ffb61b65e5be7b4149e,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,8,1729,0.2,"{""effort"": ""medium""}",gen-1788449932-TWtXGoWlDp2MZlKhpnKF,stop,True,False,49930,0,1035,4820,5855,0.001320475,87122,986a0f1a72ba09e952a8c420995e469b874f02b8c5af1b080b70200e406bb032,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,1,1729,0.2,"{""effort"": ""medium""}",gen-1788449935-VIIOA4jSMF9iO21qvhPF,stop,True,False,862,0,646,903,1549,0.00027677,6837,7c5cd0eefbf6f695b240b534d5be16e4b60f3151b0814fd26947120af47f0d8d,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,2,1729,0.2,"{""effort"": ""medium""}",gen-1788449935-h9vwQRBW7jdLoGDslJt6,stop,True,False,301,0,646,624,1270,0.00020423,4232,974ef50cd1b6521d4f9244a829ac8d1e780e618f64736e0bf3c9caa3c1873615,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,3,1729,0.2,"{""effort"": ""medium""}",gen-1788449929-KKIqywkmQZyFyaZA5E8g,stop,True,False,564,0,646,814,1460,0.00025363,7198,5fed0f00de88bbf0c1e40269cedb047899841977cde8b1fe498c09ff9ec1256a,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,4,1729,0.2,"{""effort"": ""medium""}",gen-1788449928-YoSu1LsBnZWqauIJdLZZ,stop,True,False,474,0,646,628,1274,0.00020527,5801,7b453bd194ccad5445f9d6c842b0adb87b5295a4b1f39adc4ffafb562e3bdb9a,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,5,1729,0.2,"{""effort"": ""medium""}",gen-1788449931-26WTyRCKFEC4ekEUivsx,stop,True,False,531,0,646,750,1396,0.00023699,5786,39eda14007ce0c957cd1cfacee9cb8673930f3b2400553aefba9db64eb0b2624,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,6,1729,0.2,"{""effort"": ""medium""}",gen-1788449931-pOmu2m6HCDuMoJDy98z7,stop,False,False,257,1,646,706,1352,0.00022555,6298,4525a7c78bc469ec8f826926f91e28575f603d0e166ecbde1d31a079d49db42d,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,7,1729,0.2,"{""effort"": ""medium""}",gen-1788449932-xlcm5qNJVd1XyvvkTc9K,stop,True,False,511,0,646,682,1328,0.00021931,5172,5fed0f00de88bbf0c1e40269cedb047899841977cde8b1fe498c09ff9ec1256a,
wave_c,stage3fill-breadth-p01_linear-r1-c1plus-fill-reserve,1fe8cb00ae974853973e61c712851bfa,p01_linear,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,8,1729,0.2,"{""effort"": ""medium""}",gen-1788449932-9iVPvzRDygpyvBgM6veq,stop,True,False,799,0,646,1330,1976,0.00038779,8915,99a24ad05c86b3f21fc8524698cc35dfe7708a229fe4e1b20c65562b03e63368,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,1,1729,0.2,"{""effort"": ""medium""}",gen-1788449939-C3WNidJO2aevSuZeuWmC,stop,False,False,25853,31,1085,3094,4179,0.000874965,46727,da8e6defb6d612fe70de46a16ecfefa3f0c1194c3dde66fb8b61bedb864097e4,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,2,1729,0.2,"{""effort"": ""medium""}",gen-1788449942-Gio0pjMS0GRKNLsAUDgH,length,False,False,9714,11,1085,12000,13085,0.003190525,77301,cd843e0d6fe9b104efe1d4ddb0df914f82be51109f0864b807f6daa3c2528add,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,3,1729,0.2,"{""effort"": ""medium""}",gen-1788449934-7UPNlPxEZut5TEZFjUgw,stop,False,False,1189,2,1085,4948,6033,0.001357005,34775,3a3f07afdb69dce7bd75477fc6f58c35bbc400824d66b8ed0bb4173a319dc3cd,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,4,1729,0.2,"{""effort"": ""medium""}",gen-1788449935-h5fNw96RwXpLSGjQtzW5,stop,False,False,11191,14,1085,3141,4226,0.000887185,33357,cb5e9b364edccebe22805a8cc7d3349601b44e24c21b105528a46095b89a57f7,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,5,1729,0.2,"{""effort"": ""medium""}",gen-1788449937-6epXF2zXEXW7pD89WtgY,stop,False,False,24596,19,1085,2626,3711,0.000753285,43779,6032c0f14759f9711904c70fe9900a51845b46ce7d7f975ffb4ac5d95d24c048,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,6,1729,0.2,"{""effort"": ""medium""}",gen-1788449937-aGKFNXYJIEYGbV45BGm4,length,False,False,69204,3,1085,12000,13085,0.003190525,146001,d24765cf908204e413e7c20abc65a52968a93ef1a1b19fd4bbeee4f91919dbaf,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,7,1729,0.2,"{""effort"": ""medium""}",gen-1788449937-W9F89MVANLRe2IlvyvlJ,stop,False,False,49850,1,1085,4346,5431,0.001200485,82016,b2bcff7f62d4e64e47afc95eeefa590471349fad5e15c389ec9d891905ee4ff8,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,8,1729,0.2,"{""effort"": ""medium""}",gen-1788449941-IDtm4jUOMagIP388ynr1,stop,False,False,52515,32,1085,3831,4916,0.001066585,77125,e1edcb3d5b004bc982a3ec732facaf88358ef5eceef55d44d0e0afb8329825a6,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,1,1729,0.2,"{""effort"": ""medium""}",gen-1788449986-SpcJC2QlM1Pv5UIWNgkj,stop,False,False,1691,3,612,2473,3085,0.00068276,16806,71c2e1459c9cc842bcb2d3c78a485759f1b43cf6aa93e916808d5342e0a63dcd,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,2,1729,0.2,"{""effort"": ""medium""}",gen-1788449987-1dqpdN773aXa5XfdEkDT,stop,False,False,2580,1,612,4524,5136,0.00121602,32836,b2bcff7f62d4e64e47afc95eeefa590471349fad5e15c389ec9d891905ee4ff8,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,3,1729,0.2,"{""effort"": ""medium""}",gen-1788449969-V2FKiSuvFTkYifHxwMNm,stop,False,False,7383,10,612,4801,5413,0.00128804,20613,d667cb5fa36a8d101a89850e13361640f9055265b745e50cd49eb46bbb20cab4,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,4,1729,0.2,"{""effort"": ""medium""}",gen-1788449969-w3RQyMrxxDWqC9hWSJ4X,stop,False,False,2299,5,612,1403,2015,0.00040456,11077,79dd68f587d9bccd9d68ef6c8cb34a56ad61f27c8a7a33c4d26fe868f83a5367,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,5,1729,0.2,"{""effort"": ""medium""}",gen-1788449981-f030grPUEuZcvNsTiDDH,stop,False,False,85321,17,612,2989,3601,0.00081692,102592,e8474fd042d6ae2acd8513ddd3c67a327bb2cf850735c05f684e370001abc298,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,6,1729,0.2,"{""effort"": ""medium""}",gen-1788449981-Ody1vDTPaAxyFv1LZneo,stop,False,False,441,3,612,1451,2063,0.00041704,9106,da3448f618a0f36dd3ae5ba476689e15543568a53073a4662fdef3cdab5ee164,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,7,1729,0.2,"{""effort"": ""medium""}",gen-1788450018-Xa44N35hEv6kOtvJDtkI,stop,False,False,69985,21,612,2737,3349,0.0007514,85304,76161246c08513f5d4d6c45053612bb8761a98444cc44e77c312639f1487414d,
wave_c,stage3fill-core-putnam_2020_a2-r1-c1plus-fill-reserve,2e74fa90bf1d4977a394796f1d0ad36c,putnam_2020_a2,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,8,1729,0.2,"{""effort"": ""medium""}",gen-1788450018-fyoikSIprvVsXNFQzb9s,stop,False,False,133,3,612,2124,2736,0.00059202,13800,4f4deb70a27092962029cd0dbcf8c9f2343580131f5a1c270d3c4b90bc287aaa,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,1,3141,0.2,"{""effort"": ""medium""}",gen-1788449987-s41TwDiCcSgkoTQS5av5,stop,False,False,708,4,930,4682,5612,0.002395,148936,989f52dd0e86faa0a70c2b02798feb85ecea548a48ffd26aeb7bb03f05bf27d6,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,2,3141,0.2,"{""effort"": ""medium""}",gen-1788450003-OL6cLn7E6TBiRmvdPmZc,stop,False,False,445,3,930,3815,4745,0.00067645,187580,e7c4fef9530f259c5a8406fc6cacb81af82db9e54e7fc132edb37bcaabf3362e,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,3,3141,0.2,"{""effort"": ""medium""}",gen-1788449980-HjhgTWfMMJrWFSbtjoMN,stop,False,False,445,3,930,3266,4196,0.00058312,139637,ecd0a2bb4910785b469dc1c3563875e4f204c148cc565873778615023bc5429b,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,4,3141,0.2,"{""effort"": ""medium""}",gen-1788449982-A3XSjtFbM3OFnqzWo0sN,stop,False,False,759,5,917,3150,4067,0.000569429,78487,803326b0f84c979c60f2008c2ceb7662a8743bb2298552aecc337b64b8d90d60,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,5,3141,0.2,"{""effort"": ""medium""}",gen-1788449982-gKKgg1tD9KGHSLeDs1Yz,stop,False,False,39441,2,930,1945,2875,0.00035855,102581,4292d2c9d9b4749c3051eca91d3c7375223b8dac28ab19603c2d48af9ff307fe,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,6,3141,0.2,"{""effort"": ""medium""}",gen-1788449990-OwUE5h2inktEiQMVQm5d,stop,False,False,13723,3,930,2547,3477,0.00046089,94434,8b4423981aedf3392ec19887716d098951c53b68802434cd757fd8caaf058168,
wave_c,stage3fill-core-p06_pow_mod-r3-c1plus-fill-reserve,35692e0d1be04e7299727126962a80fb,p06_pow_mod,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,with_packet,7,3141,0.2,"{""effort"": ""medium""}",gen-1788450019-Hf8S2fESUyQSIBvC919j,stop,False,False,17298,6,929,9679,10608,0.0024662,86578,a5e28680d3406eb1fcda9b25ce4c49f1c8c89faa002867cfc43fd2ec4c010ccc,
