source_wave,source_task,source_call_id,problem,direction,model,variant,sample,seed,temperature,reasoning,response_id,finish_reason,warm_accepted,warm_timed_out,warm_duration_ms,warm_message_count,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_ms,candidate_sha256,error
wave_d,stage6-confirm-20260903,0aa7838284a649d6b76e4751cf9ff1db,aime_1990_p4,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,without_packet,4,8104,0.2,"{""effort"": ""medium""}",gen-1788507913-niqQFR3Ix46iVILsRz6e,stop,False,False,2285,4,520,6174,6694,0.00106518,117489,a60c9c671d4fb4bb09f72fcc4bbb9f6c56e105160f3284dadcd72cb2871e02d7,
wave_d,stage6-confirm-20260903,0aa7838284a649d6b76e4751cf9ff1db,aime_1990_p4,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,without_packet,5,8104,0.2,"{""effort"": ""medium""}",gen-1788507946-zU8HaqD2dMkKgXGGyrUo,stop,False,False,5916,5,507,4528,5035,0.000788519,148695,8da0ea2d55b4ac28bc740a9d87d40fead0d46dddb2123e818cf69ef818f00d17,
wave_d,stage6-confirm-20260903,0aa7838284a649d6b76e4751cf9ff1db,aime_1990_p4,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,without_packet,6,8104,0.2,"{""effort"": ""medium""}",gen-1788508030-W6t0Wb5vgojiD0MrzB5s,stop,False,False,1904,5,502,4176,4678,0.00154854,30826,2e719982c4b1746d14d396d04d08f3d5285d108f9cc26c1d09e6d34f65bdc65e,
wave_d,stage6-confirm-20260903,0aa7838284a649d6b76e4751cf9ff1db,aime_1990_p4,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,without_packet,7,8104,0.2,"{""effort"": ""medium""}",gen-1788508061-9snRxvOJMZhhDwhBo1QQ,stop,False,False,3251,6,520,2211,2731,0.00039147,28491,77b159cef317f0d0e1dce9b832e4834ad5fa18baaec69ab53325556b429369c5,
wave_d,stage6-confirm-20260903,0aa7838284a649d6b76e4751cf9ff1db,aime_1990_p4,qwen/qwen3.5-flash-02-23 -> openai/gpt-oss-120b,openai/gpt-oss-120b,without_packet,8,8104,0.2,"{""effort"": ""medium""}",gen-1788508089-SdfaUMvS4XlAUHZKFQal,stop,False,False,9905,2,520,2202,2722,0.00038994,41873,23f29886b0fda62dfe66fd5792c2cb8f30fb454b89fad539a3ffcf8c0cb29520,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,1,8103,0.2,"{""effort"": ""medium""}",gen-1788508094-o4agVDjAPKGZbo0Hwm87,stop,True,False,7960,0,1869,1617,3486,0.000541905,16293,572108baf1c3a97884a9e4ed942913d923a81726da95aad966cb47cd35f9304e,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,2,8103,0.2,"{""effort"": ""medium""}",gen-1788508110-etjXm98zU7ei7CybFjmW,stop,False,False,8520,8,1869,1827,3696,0.000596505,17931,87c1495e4f3dd4cfd60cd9a88c2807b03ed66e73c40c9ad16f1b8e498c51b5f2,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,3,8103,0.2,"{""effort"": ""medium""}",gen-1788508128-6dLCBhHNqZ9Rg5v4VdVc,stop,False,False,16328,8,1869,2809,4678,0.000851825,33000,c948643b2486b37862ed87e1beae2bc03ed6e627dfcb8eba5b973b7ed797e381,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,4,8103,0.2,"{""effort"": ""medium""}",gen-1788508131-zMoLdyfVYiU8MjymiO1B,stop,False,False,9507,8,1869,1819,3688,0.000594425,20647,667035b133dc08e13da92954a8fb852d7175e12fd603d7e6cbafe8aa214c3d64,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,5,8103,0.2,"{""effort"": ""medium""}",gen-1788508141-UlIYfWWMWtGqARcVNdUC,stop,False,False,19144,4,1869,2161,4030,0.000683345,39077,a11657ace5afe390079b6681c3904ed0c7915c8a664e9c98c3698e189a615aec,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,6,8103,0.2,"{""effort"": ""medium""}",gen-1788508142-O5B8v5nZu43R9qabXj2E,stop,False,False,17907,8,1869,1763,3632,0.000579865,27652,fd0484dd84130939ce49ad9d374e199e9a083d56f0088ae7549212126a344ccd,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,7,8103,0.2,"{""effort"": ""medium""}",gen-1788508152-jyYQZNYWRJieaI8oXoyv,stop,False,False,21096,8,1869,1899,3768,0.000615225,36448,dc1435e80d78abdc2b9da1c1daecbb5f82f43a79545ac319c50559ad1bf35f43,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,8,8103,0.2,"{""effort"": ""medium""}",gen-1788508161-jLo0n2VWzhxKvrHtf8Ae,stop,False,False,19433,8,1869,2998,4867,0.000900965,36060,6c49dfa1df9b4bae3ccf0214f98e9ae326537e30a7ea4a78774f2f35c57139a0,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,1,8103,0.2,"{""effort"": ""medium""}",gen-1788508170-M1Ng1mn1UuDQcE60SD2l,stop,False,False,9793,2,834,8324,9158,0.00221845,61511,597e5aa54d14a90547211db7a15659ec8845589fd77fc5bbdc0c474c845a0fbc,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,2,8103,0.2,"{""effort"": ""medium""}",gen-1788508180-QPkWFYX73rc7WJIctCrL,stop,False,False,5444,2,834,8153,8987,0.00217399,56083,af3faae2405b995ebb0e394e4d37693e5b5c49926c455f526af20bc487ce7abc,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,3,8103,0.2,"{""effort"": ""medium""}",gen-1788508189-ZhHcGF7jwbEEfdvI8QVK,stop,False,False,10254,8,834,2430,3264,0.00068601,26827,549d9ec96c36e82893016258c092e6e9866f5e7ad8b67c244888598cb96dc575,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,4,8103,0.2,"{""effort"": ""medium""}",gen-1788508197-hrBguAAAZNEMPYLWH5oO,stop,False,False,13007,4,834,2677,3511,0.00075023,28325,1d508e137a2a89e5dd8587c0762afa8ef3b250c7714e8d4b406d3d7d45717751,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,5,8103,0.2,"{""effort"": ""medium""}",gen-1788508215-FOsj84nYzoBGUGYEfccf,stop,False,False,12703,4,834,2466,3300,0.00069537,29711,1d508e137a2a89e5dd8587c0762afa8ef3b250c7714e8d4b406d3d7d45717751,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,6,8103,0.2,"{""effort"": ""medium""}",gen-1788508226-SQWHvtI3HrIVSL99vSOj,stop,False,False,14659,8,834,2419,3253,0.00068315,28571,549d9ec96c36e82893016258c092e6e9866f5e7ad8b67c244888598cb96dc575,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,7,8103,0.2,"{""effort"": ""medium""}",gen-1788508231-wBHfBfwe8uAhG4NgMMGQ,stop,False,False,26224,6,834,2714,3548,0.00075985,41187,da6c7cd0dc080c582baa3a87f1b6c4302f3af3a9dc4be8c45b6a59f62867f854,
wave_d,stage6-confirm-20260903,10b9075a39774c4a9f9a32384ba4b6be,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,8,8103,0.2,"{""effort"": ""medium""}",gen-1788508236-vng60kAwoiGOLEkMg7iW,stop,False,False,18609,8,834,1611,2445,0.00047307,28016,549d9ec96c36e82893016258c092e6e9866f5e7ad8b67c244888598cb96dc575,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,1,8103,0.2,"{""effort"": ""medium""}",gen-1788508245-APKlxwbamwqcQYlGxomj,stop,False,False,25803,8,2247,1739,3986,0.000598195,34963,d9ff2c997a842eb7f93884ebfd8bc4fa79d40f3d56a0b03bf0de92abf435e744,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,2,8103,0.2,"{""effort"": ""medium""}",gen-1788508254-71wdh71nebqtqfsoikwA,stop,False,False,8324,4,2247,6975,9222,0.001959555,57720,fe368ed097f860458a58df8ad9306e979ee491b16320d8fbdeaddfc0757f0c4e,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,3,8103,0.2,"{""effort"": ""medium""}",gen-1788508264-9FzWq0YC29cyrYUOhkam,stop,False,False,12008,8,2247,1799,4046,0.000613795,24402,27a8033528984dac9c9a5bcb1ad4c7fe9efd08222236096950d2d6afe5c44a35,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,4,8103,0.2,"{""effort"": ""medium""}",gen-1788508273-UAuxlcxvD1kFWT9n9C0U,stop,False,False,9185,4,2247,2883,5130,0.000895635,26999,f86e44303c29d9ef190759c488e3eda4823c7cc17125cea74e003a673fdffd6c,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,5,8103,0.2,"{""effort"": ""medium""}",gen-1788508280-O6IFiiMCROVDSk894lz6,stop,False,False,9097,4,2247,1873,4120,0.000633035,20806,d7caf83e4e160c6546cfc3ddf8cab19ca0d0f34718bf1a372ac7620deed9ebea,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,6,8103,0.2,"{""effort"": ""medium""}",gen-1788508288-CU1GwDnLX7cQ0OFrfi51,stop,False,False,14921,8,2247,2941,5188,0.000910715,32215,2e4fc05d68a35359f66c12bccd7a79478ed3f7b4bf65049a8b92bf488fe1151b,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,7,8103,0.2,"{""effort"": ""medium""}",gen-1788508300-h22UZjNsW2UaVBFtVSb7,stop,False,False,21935,8,2247,2761,5008,0.000863915,38239,157cba825efdf2e4d07ca4fb37ff15de25d355736e7d437c1c8ccb3584f8099c,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,8,8103,0.2,"{""effort"": ""medium""}",gen-1788508301-Gsh9NMZn44VrrLE0dlWa,stop,False,False,17070,8,2247,1897,4144,0.000639275,28794,2e6b6cd0c2384f8d6d13080f7ab0e011a388aecd86324df3734d06cb616f8150,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,1,8103,0.2,"{""effort"": ""medium""}",gen-1788508312-wawZ2tH6TKA1prdegvg4,stop,False,False,11007,8,1368,9667,11035,0.00260234,78704,96dac9ec3bc8c61cd2f4072e5d5f38dd27e921a38181c824db88a680f92b593c,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,2,8103,0.2,"{""effort"": ""medium""}",gen-1788508320-YliDtPUaYbc5hsIKfe5u,stop,False,False,15484,8,1368,1568,2936,0.0004966,26804,1564a504fc52bb004a4d66c53af62eb0e00dea745dfb2d434c567cac67a711ab,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,3,8103,0.2,"{""effort"": ""medium""}",gen-1788508330-md9ilQ9FJrcz0XzHdn3O,stop,False,False,8925,8,1368,8376,9744,0.00226668,66114,97e08eb0a511de13c51278b9165c1afc5c5251fc7cae23f8621fa67ab025d9d9,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,4,8103,0.2,"{""effort"": ""medium""}",gen-1788508338-JJ90dzimWQ7YUyXjX9ES,stop,False,False,8811,8,1368,1735,3103,0.00054002,20796,4e39348017a942acc149df0c0303420b32a5b147178e3979eef23f2ed2e0df76,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,5,8103,0.2,"{""effort"": ""medium""}",gen-1788508347-o5jHD5pxw4wb9uzzyaqA,stop,False,False,13597,8,1368,8757,10125,0.00236574,74003,9ff96977951f58ee43e8d41f528511323a3d7f90013eed273691daabe796933e,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,6,8103,0.2,"{""effort"": ""medium""}",gen-1788508359-1IERISEdzGUMag8OT440,stop,False,False,14833,4,1368,9651,11019,0.00259818,81801,d7333c89d86ff2b9982c00065e0ae033d64ac73c34945ba18d689c1185c9dec1,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,7,8103,0.2,"{""effort"": ""medium""}",gen-1788508390-JbGMjVPuM93liJI9hMPy,stop,False,False,8825,8,1368,1642,3010,0.00051584,22312,4e39348017a942acc149df0c0303420b32a5b147178e3979eef23f2ed2e0df76,
wave_d,stage6-confirm-20260903,120a5a1030cc4731ba9250e796172ff4,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,8,8103,0.2,"{""effort"": ""medium""}",gen-1788508396-VIG9vaN6TbbURmbEXflq,stop,False,False,17775,8,1368,2466,3834,0.00073008,33969,1564a504fc52bb004a4d66c53af62eb0e00dea745dfb2d434c567cac67a711ab,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,1,8101,0.2,"{""effort"": ""medium""}",gen-1788508413-yF81ZjygRqe6woMNK94P,stop,False,False,15597,8,1190,1646,2836,0.00050531,23456,22dcc1fa3bd8f5fc30b8c551ef5d067538a45ad10d1091ad51f3e7ba19abef10,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,2,8101,0.2,"{""effort"": ""medium""}",gen-1788508421-0j1DFGPokZTVJrMYkBtk,stop,False,False,15060,4,1190,1003,2193,0.00033813,20892,9395f7e6665f9dd9b294588cc6cc4db85b1c9bb66defaefed32bdecb0395a826,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,3,8101,0.2,"{""effort"": ""medium""}",gen-1788508430-CUQ9ZCJKqD5e3EjJ8VvV,stop,False,False,8622,4,1190,984,2174,0.00033319,13924,be7024581f785c4e2c1f576282554387ef3f19a51229bf58bc1eb96311d78133,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,4,8101,0.2,"{""effort"": ""medium""}",gen-1788508436-MQMFwm33aRY9TNYUkYUP,stop,False,False,6481,8,1190,1706,2896,0.00052091,16097,a2caa2fde5d134b615a04f954c07876fb8d41dda69c7d50475d02f7b1ae52481,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,5,8101,0.2,"{""effort"": ""medium""}",gen-1788508440-KJbueMGDzbMxdfL0DXjb,stop,True,False,9709,0,1190,1471,2661,0.00045981,20069,d9a2a34ac291122a8e46ec32ae7702c3d5a5bbec162bbab74bf23e25af84e1f3,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,6,8101,0.2,"{""effort"": ""medium""}",gen-1788508442-wKDQcUrPtu5ROhqHIU3c,stop,False,False,10472,4,1190,1599,2789,0.00049309,19853,31cffc4272392d06e21957276b741b5a8d6acae8b9f98c2d86ee810b20356fc8,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,7,8101,0.2,"{""effort"": ""medium""}",gen-1788508444-DyD63P8ba1342AEgaw4Q,stop,False,False,3521,4,1190,1053,2243,0.00035113,9846,9395f7e6665f9dd9b294588cc6cc4db85b1c9bb66defaefed32bdecb0395a826,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,with_packet,8,8101,0.2,"{""effort"": ""medium""}",gen-1788508452-NuayyFo5bkDn2UvfV2FG,stop,False,False,3884,4,1190,1016,2206,0.00034151,10790,9395f7e6665f9dd9b294588cc6cc4db85b1c9bb66defaefed32bdecb0395a826,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,1,8101,0.2,"{""effort"": ""medium""}",gen-1788508453-q0Sw7exsSTKky9syFGum,stop,False,False,2219,4,327,1442,1769,0.000396175,12066,d0e94f33aa6fcf5114338049d9b3fd9c8c45f98b85288787dd7a266e36dcf7b9,
wave_d,stage6-confirm-20260903,2a7efb03a61e418aab44f6aca3e98bb9,algebra_amgm_sumasqdivbgeqsuma,openai/gpt-oss-120b -> qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,without_packet,2,8101,0.2,"{""effort"": ""medium""}",gen-1788508460-UKCFnijIC61LrFMkyFHQ,stop,False,False,12528,8,327,1742,2069,0.000474175,22916,b6d3f24f290136821f5c960921fd3109ce9b5c552b212e442b6cf644aa121579,
